cons,old,new
CHE_28,1549,11
CHE_29,1550,11
CHE_30,1551,11
CHE_31T33,1552,11
CHE_35,1553,12
CHE_36T39,1554,12
CHE_41T43,1555,12
CHE_45T47,1556,12
CHE_49,1557,12
CHE_50,1558,12
CHE_51,1559,12
CHE_52,1560,12
CHE_53,1561,12
CHE_55T56,1562,12
CHE_58T60,1563,12
CHE_61,1564,12
CHE_62T63,1565,12
CHE_64T66,1566,12
CHE_68,1567,12
CHE_69T75,1568,12
CHE_77T82,1569,12
CHE_84,1570,12
CHE_85,1571,12
CHE_86T88,1572,12
CHE_90T93,1573,12
CHE_94T96,1574,12
CHE_97T98,1575,12
TUR_01T02,1576,10
TUR_03,1577,10
TUR_05T06,1578,11
TUR_07T08,1579,11
TUR_09,1580,11
TUR_10T12,1581,11
TUR_13T15,1582,11
TUR_16,1583,11
TUR_17T18,1584,11
TUR_19,1585,11
TUR_20,1586,11
TUR_21,1587,11
TUR_22,1588,11
TUR_23,1589,11
TUR_24,1590,11
TUR_25,1591,11
TUR_26,1592,11
TUR_27,1593,11
TUR_28,1594,11
TUR_29,1595,11
TUR_30,1596,11
TUR_31T33,1597,11
TUR_35,1598,12
TUR_36T39,1599,12
TUR_41T43,1600,12
TUR_45T47,1601,12
TUR_49,1602,12
TUR_50,1603,12
TUR_51,1604,12
TUR_52,1605,12
TUR_53,1606,12
TUR_55T56,1607,12
TUR_58T60,1608,12
TUR_61,1609,12
TUR_62T63,1610,12
TUR_64T66,1611,12
TUR_68,1612,12
TUR_69T75,1613,12
TUR_77T82,1614,12
TUR_84,1615,12
TUR_85,1616,12
TUR_86T88,1617,12
TUR_90T93,1618,12
TUR_94T96,1619,12
TUR_97T98,1620,12
GBR_01T02,1621,10
GBR_03,1622,10
GBR_05T06,1623,11
GBR_07T08,1624,11
GBR_09,1625,11
GBR_10T12,1626,11
GBR_13T15,1627,11
GBR_16,1628,11
GBR_17T18,1629,11
GBR_19,1630,11
GBR_20,1631,11
GBR_21,1632,11
GBR_22,1633,11
GBR_23,1634,11
GBR_24,1635,11
GBR_25,1636,11
GBR_26,1637,11
GBR_27,1638,11
GBR_28,1639,11
GBR_29,1640,11
GBR_30,1641,11
GBR_31T33,1642,11
GBR_35,1643,12
GBR_36T39,1644,12
GBR_41T43,1645,12
GBR_45T47,1646,12
GBR_49,1647,12
GBR_50,1648,12
GBR_51,1649,12
GBR_52,1650,12
GBR_53,1651,12
GBR_55T56,1652,12
GBR_58T60,1653,12
GBR_61,1654,12
GBR_62T63,1655,12
GBR_64T66,1656,12
GBR_68,1657,12
GBR_69T75,1658,12
GBR_77T82,1659,12
GBR_84,1660,12
GBR_85,1661,12
GBR_86T88,1662,12
GBR_90T93,1663,12
GBR_94T96,1664,12
GBR_97T98,1665,12
USA_01T02,1666,7
USA_03,1667,7
USA_05T06,1668,8
USA_07T08,1669,8
USA_09,1670,8
USA_10T12,1671,8
USA_13T15,1672,8
USA_16,1673,8
USA_17T18,1674,8
USA_19,1675,8
USA_20,1676,8
USA_21,1677,8
USA_22,1678,8
USA_23,1679,8
USA_24,1680,8
USA_25,1681,8
USA_26,1682,8
USA_27,1683,8
USA_28,1684,8
USA_29,1685,8
USA_30,1686,8
USA_31T33,1687,8
USA_35,1688,9
USA_36T39,1689,9
USA_41T43,1690,9
USA_45T47,1691,9
USA_49,1692,9
USA_50,1693,9
USA_51,1694,9
USA_52,1695,9
USA_53,1696,9
USA_55T56,1697,9
USA_58T60,1698,9
USA_61,1699,9
USA_62T63,1700,9
USA_64T66,1701,9
USA_68,1702,9
USA_69T75,1703,9
USA_77T82,1704,9
USA_84,1705,9
USA_85,1706,9
USA_86T88,1707,9
USA_90T93,1708,9
USA_94T96,1709,9
USA_97T98,1710,9
ARG_01T02,1711,10
ARG_03,1712,10
ARG_05T06,1713,11
ARG_07T08,1714,11
ARG_09,1715,11
ARG_10T12,1716,11
ARG_13T15,1717,11
ARG_16,1718,11
ARG_17T18,1719,11
ARG_19,1720,11
ARG_20,1721,11
ARG_21,1722,11
ARG_22,1723,11
ARG_23,1724,11
ARG_24,1725,11
ARG_25,1726,11
ARG_26,1727,11
ARG_27,1728,11
ARG_28,1729,11
ARG_29,1730,11
ARG_30,1731,11
ARG_31T33,1732,11
ARG_35,1733,12
ARG_36T39,1734,12
ARG_41T43,1735,12
ARG_45T47,1736,12
ARG_49,1737,12
ARG_50,1738,12
ARG_51,1739,12
ARG_52,1740,12
ARG_53,1741,12
ARG_55T56,1742,12
ARG_58T60,1743,12
ARG_61,1744,12
ARG_62T63,1745,12
ARG_64T66,1746,12
ARG_68,1747,12
ARG_69T75,1748,12
ARG_77T82,1749,12
ARG_84,1750,12
ARG_85,1751,12
ARG_86T88,1752,12
ARG_90T93,1753,12
ARG_94T96,1754,12
ARG_97T98,1755,12
BRA_01T02,1756,10
BRA_03,1757,10
BRA_05T06,1758,11
BRA_07T08,1759,11
BRA_09,1760,11
BRA_10T12,1761,11
BRA_13T15,1762,11
BRA_16,1763,11
BRA_17T18,1764,11
BRA_19,1765,11
BRA_20,1766,11
BRA_21,1767,11
BRA_22,1768,11
BRA_23,1769,11
BRA_24,1770,11
BRA_25,1771,11
BRA_26,1772,11
BRA_27,1773,11
BRA_28,1774,11
BRA_29,1775,11
BRA_30,1776,11
BRA_31T33,1777,11
BRA_35,1778,12
BRA_36T39,1779,12
BRA_41T43,1780,12
BRA_45T47,1781,12
BRA_49,1782,12
BRA_50,1783,12
BRA_51,1784,12
BRA_52,1785,12
BRA_53,1786,12
BRA_55T56,1787,12
BRA_58T60,1788,12
BRA_61,1789,12
BRA_62T63,1790,12
BRA_64T66,1791,12
BRA_68,1792,12
BRA_69T75,1793,12
BRA_77T82,1794,12
BRA_84,1795,12
BRA_85,1796,12
BRA_86T88,1797,12
BRA_90T93,1798,12
BRA_94T96,1799,12
BRA_97T98,1800,12
BRN_01T02,1801,10
BRN_03,1802,10
BRN_05T06,1803,11
BRN_07T08,1804,11
BRN_09,1805,11
BRN_10T12,1806,11
BRN_13T15,1807,11
BRN_16,1808,11
BRN_17T18,1809,11
BRN_19,1810,11
BRN_20,1811,11
BRN_21,1812,11
BRN_22,1813,11
BRN_23,1814,11
BRN_24,1815,11
BRN_25,1816,11
BRN_26,1817,11
BRN_27,1818,11
BRN_28,1819,11
BRN_29,1820,11
BRN_30,1821,11
BRN_31T33,1822,11
BRN_35,1823,12
BRN_36T39,1824,12
BRN_41T43,1825,12
BRN_45T47,1826,12
BRN_49,1827,12
BRN_50,1828,12
BRN_51,1829,12
BRN_52,1830,12
BRN_53,1831,12
BRN_55T56,1832,12
BRN_58T60,1833,12
BRN_61,1834,12
BRN_62T63,1835,12
BRN_64T66,1836,12
BRN_68,1837,12
BRN_69T75,1838,12
BRN_77T82,1839,12
BRN_84,1840,12
BRN_85,1841,12
BRN_86T88,1842,12
BRN_90T93,1843,12
BRN_94T96,1844,12
BRN_97T98,1845,12
BGR_01T02,1846,10
BGR_03,1847,10
BGR_05T06,1848,11
BGR_07T08,1849,11
BGR_09,1850,11
BGR_10T12,1851,11
BGR_13T15,1852,11
BGR_16,1853,11
BGR_17T18,1854,11
BGR_19,1855,11
BGR_20,1856,11
BGR_21,1857,11
BGR_22,1858,11
BGR_23,1859,11
BGR_24,1860,11
BGR_25,1861,11
BGR_26,1862,11
BGR_27,1863,11
BGR_28,1864,11
BGR_29,1865,11
BGR_30,1866,11
BGR_31T33,1867,11
BGR_35,1868,12
BGR_36T39,1869,12
BGR_41T43,1870,12
BGR_45T47,1871,12
BGR_49,1872,12
BGR_50,1873,12
BGR_51,1874,12
BGR_52,1875,12
BGR_53,1876,12
BGR_55T56,1877,12
BGR_58T60,1878,12
BGR_61,1879,12
BGR_62T63,1880,12
BGR_64T66,1881,12
BGR_68,1882,12
BGR_69T75,1883,12
BGR_77T82,1884,12
BGR_84,1885,12
BGR_85,1886,12
BGR_86T88,1887,12
BGR_90T93,1888,12
BGR_94T96,1889,12
BGR_97T98,1890,12
KHM_01T02,1891,10
KHM_03,1892,10
KHM_05T06,1893,11
KHM_07T08,1894,11
KHM_09,1895,11
KHM_10T12,1896,11
KHM_13T15,1897,11
KHM_16,1898,11
KHM_17T18,1899,11
KHM_19,1900,11
KHM_20,1901,11
KHM_21,1902,11
KHM_22,1903,11
KHM_23,1904,11
KHM_24,1905,11
KHM_25,1906,11
KHM_26,1907,11
KHM_27,1908,11
KHM_28,1909,11
KHM_29,1910,11
KHM_30,1911,11
KHM_31T33,1912,11
KHM_35,1913,12
KHM_36T39,1914,12
KHM_41T43,1915,12
KHM_45T47,1916,12
KHM_49,1917,12
KHM_50,1918,12
KHM_51,1919,12
KHM_52,1920,12
KHM_53,1921,12
KHM_55T56,1922,12
KHM_58T60,1923,12
KHM_61,1924,12
KHM_62T63,1925,12
KHM_64T66,1926,12
KHM_68,1927,12
KHM_69T75,1928,12
KHM_77T82,1929,12
KHM_84,1930,12
KHM_85,1931,12
KHM_86T88,1932,12
KHM_90T93,1933,12
KHM_94T96,1934,12
KHM_97T98,1935,12
CHN_01T02,1936,4
CHN_03,1937,4
CHN_05T06,1938,5
CHN_07T08,1939,5
CHN_09,1940,5
CHN_10T12,1941,5
CHN_13T15,1942,5
CHN_16,1943,5
CHN_17T18,1944,5
CHN_19,1945,5
CHN_20,1946,5
CHN_21,1947,5
CHN_22,1948,5
CHN_23,1949,5
CHN_24,1950,5
CHN_25,1951,5
CHN_26,1952,5
CHN_27,1953,5
CHN_28,1954,5
CHN_29,1955,5
CHN_30,1956,5
CHN_31T33,1957,5
CHN_35,1958,6
CHN_36T39,1959,6
CHN_41T43,1960,6
CHN_45T47,1961,6
CHN_49,1962,6
CHN_50,1963,6
CHN_51,1964,6
CHN_52,1965,6
CHN_53,1966,6
CHN_55T56,1967,6
CHN_58T60,1968,6
CHN_61,1969,6
CHN_62T63,1970,6
CHN_64T66,1971,6
CHN_68,1972,6
CHN_69T75,1973,6
CHN_77T82,1974,6
CHN_84,1975,6
CHN_85,1976,6
CHN_86T88,1977,6
CHN_90T93,1978,6
CHN_94T96,1979,6
CHN_97T98,1980,6
HRV_01T02,1981,10
HRV_03,1982,10
HRV_05T06,1983,11
HRV_07T08,1984,11
HRV_09,1985,11
HRV_10T12,1986,11
HRV_13T15,1987,11
HRV_16,1988,11
HRV_17T18,1989,11
HRV_19,1990,11
HRV_20,1991,11
HRV_21,1992,11
HRV_22,1993,11
HRV_23,1994,11
HRV_24,1995,11
HRV_25,1996,11
HRV_26,1997,11
HRV_27,1998,11
HRV_28,1999,11
HRV_29,2000,11
HRV_30,2001,11
HRV_31T33,2002,11
HRV_35,2003,12
HRV_36T39,2004,12
HRV_41T43,2005,12
HRV_45T47,2006,12
HRV_49,2007,12
HRV_50,2008,12
HRV_51,2009,12
HRV_52,2010,12
HRV_53,2011,12
HRV_55T56,2012,12
HRV_58T60,2013,12
HRV_61,2014,12
HRV_62T63,2015,12
HRV_64T66,2016,12
HRV_68,2017,12
HRV_69T75,2018,12
HRV_77T82,2019,12
HRV_84,2020,12
HRV_85,2021,12
HRV_86T88,2022,12
HRV_90T93,2023,12
HRV_94T96,2024,12
HRV_97T98,2025,12
CYP_01T02,2026,10
CYP_03,2027,10
CYP_05T06,2028,11
CYP_07T08,2029,11
CYP_09,2030,11
CYP_10T12,2031,11
CYP_13T15,2032,11
CYP_16,2033,11
CYP_17T18,2034,11
CYP_19,2035,11
CYP_20,2036,11
CYP_21,2037,11
CYP_22,2038,11
CYP_23,2039,11
CYP_24,2040,11
CYP_25,2041,11
CYP_26,2042,11
CYP_27,2043,11
CYP_28,2044,11
CYP_29,2045,11
CYP_30,2046,11
CYP_31T33,2047,11
